pop1	pop2	nean_int_mean_frag_len	nean_int_total_seq_len	nean_int_n_frags	nean_n_ind1	nean_art1_mean_frag_len	nean_art1_total_seq_len	nean_art1_n_frags	nean_n_ind2	nean_art2_mean_frag_len	nean_art2_total_seq_len	nean_art2_n_frags	deni_int_mean_frag_len	deni_int_total_seq_len	deni_int_n_frags	deni_n_ind1	deni_art1_mean_frag_len	deni_art1_total_seq_len	deni_art1_n_frags	deni_n_ind2	deni_art2_mean_frag_len	deni_art2_total_seq_len	deni_art2_n_frags	mpd_neanderthal	mpd_whole_genome	mpd_denisova	reg1	reg2	nean_ratio1	nean_ratio2	deni_ratio1	deni_ratio2	div_neanderthal	div_whole_genome	div_denisova	norm_div_neanderthal	norm_div_whole_genome	norm_div_denisova
Burusho	Basque	53629.58544586937	179823353	3353	24	83004.2372881356	470136000	5664	23	84647.71598808342	340961000	4028	53878.504672897194	5765107	107	24	82881.53846153847	53873000	650	23	71625.80645161291	11102000	155	12815.5	1631762.2870183378	775.0	SAS	EUR	0.3824922001293243	0.5274015297937301	0.10701291927310527	0.5192854440641326	7.126716183520391e-05	0.0007244915327467733	0.00013442942169156617	-0.30402215582129205	0.004438353233301783	-0.31299270771994897
Hazara	Basque	54669.288757784336	166799051	3051	19	84074.29015947103	432310000	5142	23	84647.71598808342	340961000	4028	54989.583333333336	5279096	96	19	87803.21285140562	43726000	498	23	71625.80645161291	11102000	155	12047.5	1642606.8692437133	679.0	SAS	EUR	0.3858320441349957	0.4892027269981024	0.1207312811599506	0.47550855701675376	7.222762916079181e-05	0.0007293064546633823	0.00012862050623818928	-0.2951485889002439	0.11886611082104415	-0.3477978487151709
Uygur	Basque	55348.4477124183	135495448	2448	10	88113.44113188479	348753000	3958	23	84647.71598808342	340961000	4028	47671.875	3051064	64	10	83228.3950617284	26966000	324	23	71625.80645161291	11102000	155	10441.5	1642198.543046708	471.0	SAS	EUR	0.3885140715635421	0.39739280445564157	0.11314484906919825	0.2748211133129166	7.706162940617754e-05	0.0007291251605651656	0.0001543723763251115	-0.2504882204202047	0.1145576137193004	-0.1935009792806326
Bougainville	Basque	50854.30968726163	66671311	1311	11	100468.92870758673	263530000	2623	23	84647.71598808342	340961000	4028	46584.90566037736	2469053	53	11	111934.0434248259	273231000	2441	23	71625.80645161291	11102000	155	6624.0	1737051.595653706	588.5	OCE	EUR	0.25299324934542555	0.19553940479996246	0.009036503910610436	0.222397135651234	9.935307856778158e-05	0.000771239280995369	0.00023835049308378557	-0.044541947566456054	1.1154096414510706	0.30966871181888406
PapuanHighlands	Basque	50582.01581027668	51190012	1012	9	96848.01864801865	207739000	2145	23	84647.71598808342	340961000	4028	44023.25581395349	1893043	43	9	102869.12065439673	251515000	2445	23	71625.80645161291	11102000	155	5502.5	1746229.7250431431	435.5	OCE	EUR	0.24641503039872148	0.15013450805224057	0.007526561040097012	0.17051369122680599	0.0001074916723989047	0.0007753143090077223	0.00023005288310936413	0.03064890492766274	1.2122536454944894	0.2599521188677488
PapuanSepik	Basque	51871.94525904203	53066023	1023	8	95321.77088087631	208850000	2191	23	84647.71598808342	340961000	4028	40756.75675675676	1508037	37	8	104995.32710280374	247159000	2354	23	71625.80645161291	11102000	155	5480.0	1746858.731815883	421.0	OCE	EUR	0.25408677519751016	0.15563663586157947	0.0061014852787072285	0.135834714465862	0.00010326758423181629	0.0007755935838043736	0.0002791708691497622	-0.008376606958567723	1.218890677057005	0.5542511912606137
Colombian	Basque	54490.15932521087	58142067	1067	7	90187.00114025085	158188000	1754	23	84647.71598808342	340961000	4028	50066.666666666664	2253045	45	7	83488.23529411765	14193000	170	23	71625.80645161291	11102000	155	5756.0	1672114.0173940032	434.0	AMR	EUR	0.36755042733962123	0.17052409806400146	0.1587433946311562	0.2029404611781661	9.899888836081456e-05	0.0007424074309271814	0.0001926281987266122	-0.04781424056442756	0.43021390877921517	0.035715524774072055
Karitiana	Basque	52337.3831775701	56002070	1070	12	89790.09566685425	159557000	1777	23	84647.71598808342	340961000	4028	48063.82978723404	2259047	47	12	77456.14035087719	13245000	171	23	71625.80645161291	11102000	155	6365.5	1667459.1517428134	367.5	AMR	EUR	0.35098472646138995	0.16424772921243191	0.17055847489618725	0.2034810844892812	0.00011366544129529497	0.0007403407017367898	0.0001626792182721298	0.08768712996428427	0.3810976009982185	-0.14372907133817478
Surui	Basque	53761.020881670534	46342862	862	8	94387.41958541816	132048000	1399	23	84647.71598808342	340961000	4028	54289.47368421053	2063038	38	8	74693.54838709677	9262000	124	23	71625.80645161291	11102000	155	6072.0	1667572.1436247996	397.5	AMR	EUR	0.3509546679995153	0.13591836603013246	0.22274217231699417	0.185825797153666	0.00013102341413441407	0.0007403908693760467	0.00019267701322030908	0.24805399461257366	0.38228984680470485	0.03600800541858591
Pima	Basque	54673.07692307692	68233248	1248	13	90849.21014839636	189784000	2089	23	84647.71598808342	340961000	4028	46830.188679245286	2482053	53	13	81995.19230769231	17055000	208	23	71625.80645161291	11102000	155	6759.5	1666668.589379655	435.5	AMR	EUR	0.35953108797369643	0.2001203891354143	0.14553227792436235	0.22356809583858764	9.906460850288118e-05	0.0007399896973394134	0.00017545958929966442	-0.04720706522055839	0.37275589851771174	-0.06715322526935252
Maya	Basque	53993.04520615996	108690013	2013	21	86030.21718602456	273318000	3177	23	84647.71598808342	340961000	4028	49675.32467532468	3825077	77	21	75397.95918367348	22167000	294	23	71625.80645161291	11102000	155	9096.0	1664717.3929364963	564.0	AMR	EUR	0.39766869726838333	0.3187754992506474	0.1725572698154915	0.34453945235092776	8.368754174314065e-05	0.0007391233791795684	0.00014744801215766377	-0.18927273190886773	0.3521676426528262	-0.23498952788916483
Yakut	Basque	53544.94606472233	134025503	2503	25	85160.19310950187	388075000	4557	23	84647.71598808342	340961000	4028	50815.78947368421	3862076	76	25	78253.46534653465	39518000	505	23	71625.80645161291	11102000	155	10416.0	1673638.454512418	585.0	EAS	EUR	0.34535979643110226	0.3930816222383205	0.09772954096867251	0.34787209511799677	7.771655219977051e-05	0.0007430842708034813	0.0001514729383885765	-0.24443751876462275	0.4462991684433034	-0.21087347282059823
Oroqen	Basque	50159.43877551021	78651568	1568	9	83778.13504823152	260550000	3110	23	84647.71598808342	340961000	4028	56562.5	2715048	48	9	84363.37209302325	29021000	344	23	71625.80645161291	11102000	155	6813.5	1685692.2270912393	469.0	EAS	EUR	0.3018674649779313	0.23067614184613489	0.09355459839426622	0.24455485498108448	8.662891501412915e-05	0.0007484360651429427	0.00017274096074912856	-0.16209796826563536	0.5734858260758796	-0.08344236749813636
Daur	Basque	50849.84025559106	79581565	1565	9	87494.140625	268782000	3072	23	84647.71598808342	340961000	4028	69155.55555555556	3112045	45	9	86159.02964959569	31965000	371	23	71625.80645161291	11102000	155	7021.5	1687229.2789795792	538.0	EAS	EUR	0.29608219672448305	0.23340371772724738	0.09735789144376662	0.28031390740407136	8.823023271784112e-05	0.0007491185058926486	0.0001728766775544698	-0.14730371194145506	0.5897041918204989	-0.08262919633335768
Hezhen	Basque	48488.163787587975	75788563	1563	9	85640.29706167258	265228000	3097	23	84647.71598808342	340961000	4028	48363.63636363636	2128044	44	9	82407.73809523809	27689000	336	23	71625.80645161291	11102000	155	6633.5	1689911.8483242388	348.5	EAS	EUR	0.2857487256247455	0.22227927240945444	0.07685521326158402	0.19168113853359756	8.752639893700056e-05	0.0007503095487250965	0.0001637654108655648	-0.15380629249697805	0.6180096062941661	-0.13722095692922875
Mongolian	Basque	50543.5041716329	84813678	1678	9	87875.03914813655	280585000	3193	23	84647.71598808342	340961000	4028	45857.142857142855	2247049	49	9	87150.27322404372	31897000	366	23	71625.80645161291	11102000	155	7390.5	1684857.860760698	358.5	EAS	EUR	0.3022744551561915	0.24874891263223653	0.07044703263629809	0.20240037831021437	8.713806751783599e-05	0.0007480656120772631	0.00015954258229348804	-0.157394009375731	0.5646819213955165	-0.1625227787631723
Xibo	Basque	52229.216152019006	87955684	1684	9	88987.14239794278	276839000	3111	23	84647.71598808342	340961000	4028	52222.22222222222	2350045	45	9	87800.0	28974000	330	23	71625.80645161291	11102000	155	7526.0	1685270.0156469017	443.5	EAS	EUR	0.3177142093418919	0.25796406040573555	0.08110875267481191	0.2116776256530355	8.556581744051926e-05	0.0007482486060878554	0.00018871979047209734	-0.1719197156710008	0.5690308173167223	0.012297607702099672
Japanese	Basque	46594.11196911197	96545072	2072	27	78430.189501198	360073000	4591	23	84647.71598808342	340961000	4028	47262.29508196721	2883061	61	27	80322.0640569395	45141000	562	23	71625.80645161291	11102000	155	7696.0	1692926.248598942	429.0	EAS	EUR	0.26812638548294376	0.28315576268253556	0.06386790279346935	0.25968843451630336	7.97140634997921e-05	0.0007516479222692741	0.00014880018147378775	-0.22598290846807578	0.6498163699608258	-0.22688776705707192
NorthernHan	Basque	48430.22547227301	79475641	1641	10	85439.47858472998	275286000	3222	23	84647.71598808342	340961000	4028	40333.333333333336	1815045	45	10	79861.78861788618	29469000	369	23	71625.80645161291	11102000	155	6740.0	1689906.7307690163	357.0	EAS	EUR	0.288702080745116	0.23309305463088154	0.061591672605110455	0.16348811025040533	8.480585894236449e-05	0.0007503072765648336	0.00019668933828086908	-0.17894082134626976	0.6179556078683837	0.06004855835351816
Naxi	Basque	50007.04721634954	70961419	1419	8	88766.8252889191	261152000	2942	23	84647.71598808342	340961000	4028	53025.0	2121040	40	8	89819.71830985915	31886000	355	23	71625.80645161291	11102000	155	6336.0	1693296.6860311131	391.5	EAS	EUR	0.2717245856819017	0.20812180571971575	0.06651947563193879	0.19105026121419563	8.928795519153866e-05	0.0007518123940095241	0.0001845792630030551	-0.1375316240169578	0.6537250797487135	-0.012511092564114071
Yi	Basque	50577.142857142855	79660575	1575	10	87185.6014580802	287015000	3292	23	84647.71598808342	340961000	4028	60043.47826086957	2762046	46	10	85698.3758700696	36936000	431	23	71625.80645161291	11102000	155	7307.5	1695503.8327078351	453.5	EAS	EUR	0.2775484730763201	0.23363544510955797	0.07477923976608188	0.24878814627994955	9.173295573123845e-05	0.0007527923523597917	0.00016418987953133293	-0.11494274948367275	0.6770140216033449	-0.13467767808850734
Tu	Basque	51713.96522714526	92207783	1783	10	86606.52870883125	297147000	3431	23	84647.71598808342	340961000	4028	43520.833333333336	2089048	48	10	84101.03626943006	32463000	386	23	71625.80645161291	11102000	155	7280.0	1686350.3697843137	356.0	EAS	EUR	0.3103103278848516	0.2704349852329152	0.06435166189200012	0.18816861826697892	7.895212056014837e-05	0.0007487282760931925	0.0001704125515545837	-0.23302234800425187	0.5804302883867491	-0.09739344166355449
Tujia	Basque	50704.06732117812	72305426	1426	9	89896.23908663532	267711000	2978	23	84647.71598808342	340961000	4028	45162.79069767442	1942043	43	9	82201.08695652174	30250000	368	23	71625.80645161291	11102000	155	6597.0	1694248.344263224	358.5	EAS	EUR	0.27008761687043115	0.2120636260452075	0.06419976859504133	0.1749273103945235	9.123796601378159e-05	0.0007522349238943721	0.00018459941412213838	-0.11951586120342399	0.6637666023474865	-0.012390353581676802
Cambodian	Basque	49903.89150943396	84638696	1696	9	85110.81794195251	290313000	3411	23	84647.71598808342	340961000	4028	59395.348837209305	2554043	43	9	88593.45794392523	37918000	428	23	71625.80645161291	11102000	155	7460.0	1695036.5542906504	430.0	EAS	EUR	0.2915429071381578	0.24823571024252042	0.06735700722611952	0.23005251306070978	8.813935413182642e-05	0.0007525848838704297	0.00016836051703123244	-0.14814332115377057	0.6720834839084513	-0.1096885682643014
Dai	Basque	46310.34482758621	68494479	1479	9	84013.2362673726	253888000	3022	23	84647.71598808342	340961000	4028	51447.36842105263	1955038	38	9	90136.90476190476	30286000	336	23	71625.80645161291	11102000	155	5781.5	1696267.7762019178	379.0	EAS	EUR	0.26978226225737334	0.20088655007464196	0.06455253252327808	0.1760978202125743	8.440826303679162e-05	0.0007531315381574799	0.00019385812449681286	-0.18261413097549226	0.6850748522683641	0.04308484185039568
Lahu	Basque	49450.32632342277	68193379	1379	8	89675.22935779816	244365000	2725	23	84647.71598808342	340961000	4028	42400.0	1696040	40	8	90000.0	28890000	321	23	71625.80645161291	11102000	155	5760.0	1696650.906257977	377.0	EAS	EUR	0.2790636097640824	0.20000345787348114	0.05870681896850121	0.1527688704737885	8.446567811224019e-05	0.0007533016453377745	0.00022228249333742129	-0.18208368449314255	0.6891174896211185	0.21339445870365042
Miao	Basque	50648.95013123359	77190524	1524	10	87096.5890978642	273222000	3137	23	84647.71598808342	340961000	4028	43634.14634146341	1789041	41	10	94740.0	33159000	350	23	71625.80645161291	11102000	155	6638.5	1693722.1218775234	313.5	EAS	EUR	0.2825194310853445	0.22639106525379735	0.0539534063150276	0.1611458295802558	8.600148899105802e-05	0.0007520012846775481	0.00017523354691144585	-0.16789463271782887	0.6582141111277424	-0.06850759808747821
Han	Basque	46216.42124051763	103573241	2241	33	78911.08476585655	399369000	5061	23	84647.71598808342	340961000	4028	55696.42857142857	3119056	56	33	79285.92814371258	52963000	668	23	71625.80645161291	11102000	155	8414.5	1695092.0469169728	433.5	EAS	EUR	0.2593422148439163	0.30376858643657195	0.058891225950191646	0.2809454152404972	8.124202659642562e-05	0.0007526095222250603	0.00013898435937027102	-0.21186636079419177	0.6726690202307136	-0.2857009956259797
She	Basque	51823.93397524072	75353454	1454	10	88498.33222148099	265318000	2998	23	84647.71598808342	340961000	4028	49153.846153846156	1917039	39	10	88446.74556213018	29895000	338	23	71625.80645161291	11102000	155	6549.0	1693903.6877767069	311.0	EAS	EUR	0.2840118423929021	0.22100314698748538	0.0641257400903161	0.17267510358493965	8.691041554644595e-05	0.0007520818987214199	0.00016222935474969472	-0.15949724073927746	0.6601299229373818	-0.146424507939487
Adygei	Basque	57119.547657512114	176788095	3095	16	87799.51219512195	359978000	4100	23	84647.71598808342	340961000	4028	50207.92079207921	5071101	101	16	73439.2523364486	15716000	214	23	71625.80645161291	11102000	155	13240.0	1587798.0418724723	748.5	EUR	EUR	0.49110805382551154	0.518499461815281	0.3226712267752609	0.4567736443883985	7.489192074839655e-05	0.0007049717021898454	0.0001476010830784084	-0.2705337279154361	-0.45945503440755003	-0.23407237648258195
Basque	Basque	84647.71598808342	340965028	4028	23	84647.71598808342	340961000	4028	23	84647.71598808342	340961000	4028	71625.80645161291	11102155	155	23	71625.80645161291	11102000	155	23	71625.80645161291	11102000	155	223511.5	1501510.2800550694	18853.5	EUR	EUR	1.0000118136678389	1.0000118136678389	1.0000139614483876	1.0000139614483876	0.0006555261732003788	0.0006666605135358842	0.0016981838210689726	5.093830845998324	-1.369929489470183	9.056517451115187
Sardinian	Basque	58085.14335360556	200571453	3453	28	83547.36098020735	354575000	4244	23	84647.71598808342	340961000	4028	53080.0	5308100	100	28	64434.06593406593	11727000	182	23	71625.80645161291	11102000	155	13528.5	1559656.2094398811	791.0	EUR	EUR	0.5656672156807445	0.5882533574221098	0.4526392086637674	0.47812105926860027	6.744977810974925e-05	0.0006924769169655552	0.00014901753923249374	-0.33929020612212646	-0.7563965590092425	-0.22558542972768808
BergamoItalian	Basque	58615.06129597198	167348855	2855	12	89985.15151515152	296951000	3300	23	84647.71598808342	340961000	4028	45212.5	3617080	80	12	71886.36363636363	9489000	132	23	71625.80645161291	11102000	155	13091.5	1562045.2958479156	643.0	EUR	EUR	0.5635571356890531	0.49081523986614306	0.38118663715881546	0.3258043595748514	7.822879935449812e-05	0.0006935376553386574	0.00017776770212436552	-0.23970496900837818	-0.7311878608156817	-0.05332376038190937
Tuscan	Basque	59095.4962468724	141713398	2398	8	89399.92503748125	238519000	2668	23	84647.71598808342	340961000	4028	43253.73134328358	2898067	67	8	62451.32743362832	7057000	113	23	71625.80645161291	11102000	155	11162.5	1567669.2659438245	548.0	EUR	EUR	0.5941388233222511	0.41562934763799964	0.41066558027490435	0.2610400828679517	7.87681345415202e-05	0.0006960346604155135	0.00018909155654441392	-0.23472215830007312	-0.6718459448763514	0.014525109663192275
French	Basque	59064.872139973086	219429715	3715	28	81519.47236180905	389337000	4776	23	84647.71598808342	340961000	4028	56577.58620689655	6563116	116	28	73666.66666666667	15691000	213	23	71625.80645161291	11102000	155	14945.0	1561486.009478282	891.5	EUR	EUR	0.5635984121724881	0.6435625042160247	0.4182726403670894	0.5911651954602775	6.810836900553783e-05	0.0006932893359342908	0.00013583486868127883	-0.33320561559865824	-0.737089230162747	-0.3045717243142045
Orcadian	Basque	58168.70179948586	181024112	3112	15	85381.43762049022	310020000	3631	23	84647.71598808342	340961000	4028	49757.57575757576	4926099	99	15	70681.52866242039	11097000	157	23	71625.80645161291	11102000	155	13118.5	1560139.4395411497	766.0	EUR	EUR	0.5839110767047287	0.5309232199577077	0.44391267910246013	0.4437127544586561	7.24682466609752e-05	0.000692691467895873	0.00015549829591325712	-0.2929255715904716	-0.7512977054307555	-0.1867548335793883
Bedouin	Basque	53960.82698585419	198363676	3676	46	79872.41706161137	421327000	5275	23	84647.71598808342	340961000	4028	44598.13084112149	4772107	107	46	79059.70149253731	26485000	335	23	71625.80645161291	11102000	155	13299.5	1644556.5178810046	707.5	MID	EUR	0.4708069409271184	0.5817781975064596	0.18018149896167643	0.4298421005224284	6.704604526485989e-05	0.0007301720856077829	0.00014825736304739185	-0.34302021371520935	0.1394380348484374	-0.23014015935252718
Palestinian	Basque	53557.56791720569	207003865	3865	46	78281.71573973101	430706000	5502	23	84647.71598808342	340961000	4028	44980.769230769234	4678104	104	46	72522.29299363057	22772000	314	23	71625.80645161291	11102000	155	13514.0	1629103.1075810937	679.0	MID	EUR	0.4806152340575706	0.6071188933631706	0.2054322852626032	0.4213748874076743	6.528380520817812e-05	0.0007233108748766505	0.00014514427212392029	-0.3593011997074666	-0.023620260155721936	-0.24879279242870414
Druze	Basque	54209.3023255814	200469698	3698	42	79069.13866357667	409420000	5178	23	84647.71598808342	340961000	4028	49264.705882352944	5025102	102	42	72399.29328621908	20489000	283	23	71625.80645161291	11102000	155	14020.0	1599235.3597275137	741.0	MID	EUR	0.48964314884470717	0.5879549215306149	0.24525852896676265	0.4526303368762385	6.993575657504109e-05	0.0007100497947583728	0.00014745969335547816	-0.31632274467043253	-0.3387729640638653	-0.23491953793317627
